"cardURL","companyName","countryWebsite","description","detail","pagesViewed","timesViewed","numberOfPeople","date","keywordsResearched","timesResearched","timesClicked"
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 pages viewed a total of 2 times by 1 Anonymous user","https://tenovos.com/, https://tenovos.com/platform/",2,2,1,"Jun 9, 2023",,,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/",1,,1,"Jun 9, 2023",,,2
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 keywords researched a total of 4 times by 3 anonymous users","hyland, marketing performance",,,3,"Jun 9, 2023",2,4,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","7 keywords researched a total of 10 times by 9 anonymous users","canto, widen, taxonomy, marketing performance, review of assets, content hub, digital asset manager",,,9,"Jun 8, 2023",7,10,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","4 keywords researched a total of 8 times by 7 anonymous users","widen, smartsheet, content hub, taxonomy",,,7,"Jun 7, 2023",4,8,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","5 keywords researched a total of 15 times by 7 anonymous users","dam europe, hyland, widen, taxonomy, marketing performance",,,7,"Jun 6, 2023",5,15,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","4 keywords researched a total of 8 times by 4 anonymous users","taxonomy, digital asset management, marketing performance, workflow automation",,,4,"Jun 5, 2023",4,8,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","2 keywords researched a total of 3 times by 2 anonymous users","taxonomy, marketing performance",,,2,"Jun 4, 2023",2,3,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","3 keywords researched a total of 7 times by 5 anonymous users","sitecore, taxonomy, marketing performance",,,5,"Jun 3, 2023",3,7,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","6 keywords researched a total of 15 times by 7 anonymous users","sitecore, widen, pim, content hub, taxonomy, workflow automation",,,7,"Jun 2, 2023",6,15,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","4 keywords researched a total of 4 times by 4 anonymous users","pim, canto, content hub, workflow automation",,,4,"Jun 1, 2023",4,4,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/resources/blog/quick-start-guide-to-dam-integrations/",1,1,1,"May 31, 2023",,,
"/discover/account/detail/5833e9d9f07e952/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Walt Disney Company","United States - disney.com","1 page clicked a total of 2 times by 1 Anonymous user","https://tenovos.com/resources/blog/quick-start-guide-to-dam-integrations/",1,,1,"May 31, 2023",,,2
