"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","timesClicked"
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","pim, digital asset management",2,2,2,"May 13, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 page viewed a total of 1 time by 1 Anonymous user","https://tenovos.com/customers/",,,1,"May 12, 2023",1,1,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 page clicked a total of 3 times by 1 Anonymous user","https://tenovos.com/customers/",,,1,"May 12, 2023",1,,3
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 9 times by 2 anonymous users","pim, canto",2,9,2,"May 12, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 13 times by 3 anonymous users","canto, pim",2,13,3,"May 11, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","taxonomy, marketing performance",2,2,2,"May 9, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 5 times by 4 anonymous users","workflow automation, taxonomy",2,5,4,"May 8, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","canto, taxonomy",2,2,2,"May 7, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 3 times by 2 anonymous users","Salsify, hyland",2,3,2,"May 6, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 4 times by 3 anonymous users","widen, taxonomy",2,4,3,"May 4, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","widen, marketing performance",2,2,2,"May 3, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 2 times by 1 anonymous user","widen",1,2,1,"May 2, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"May 1, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 4 times by 4 anonymous users","widen, hyland",2,4,4,"Apr 30, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 3 times by 1 anonymous user","canto",1,3,1,"Apr 28, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","content hub",1,1,1,"Apr 27, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 3 times by 2 anonymous users","canto, taxonomy",2,3,2,"Apr 26, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","canto, taxonomy",2,2,2,"Apr 25, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 4 times by 2 anonymous users","taxonomy, content hub",2,4,2,"Apr 24, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","hyland, marketing performance",2,2,2,"Apr 23, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 2 times by 1 anonymous user","aem",1,2,1,"Apr 22, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 2 times by 2 anonymous users","aem, content hub",2,2,2,"Apr 20, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 5 times by 2 anonymous users","hyland, taxonomy",2,5,2,"Apr 19, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 8 times by 2 anonymous users","canto, marketing performance",2,8,2,"Apr 18, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 3 times by 2 anonymous users","widen, canto",2,3,2,"Apr 17, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 2 times by 1 anonymous user","content hub",1,2,1,"Apr 16, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","widen",1,1,1,"Apr 15, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","4 keywords researched a total of 9 times by 5 anonymous users","hyland, canto, marketing performance, workflow automation",4,9,5,"Apr 14, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","4 keywords researched a total of 9 times by 4 anonymous users","canto, workflow automation, content hub, marketing performance",4,9,4,"Apr 13, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","3 keywords researched a total of 3 times by 3 anonymous users","taxonomy, marketing performance, workflow automation",3,3,3,"Apr 12, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 6 times by 3 anonymous users","widen, taxonomy",2,6,3,"Apr 11, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","taxonomy",1,1,1,"Apr 10, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 4 times by 2 anonymous users","taxonomy",1,4,2,"Apr 9, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","1 keyword researched a total of 1 time by 1 anonymous user","marketing performance",1,1,1,"Apr 8, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 3 times by 1 anonymous user","widen, taxonomy",2,3,1,"Apr 7, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","3 keywords researched a total of 9 times by 3 anonymous users","aem, canto, taxonomy",3,9,3,"Apr 6, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 25 times by 3 anonymous users","aem, canto",2,25,3,"Apr 5, 2023",,,
"/discover/account/detail/20385865d8c86b5/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-07-05"",""endDate"":""2023-08-03""}","Tufts University","United States - tufts.edu","2 keywords researched a total of 5 times by 3 anonymous users","canto, hyland",2,5,3,"Apr 4, 2023",,,
