"cardURL","companyName","countryWebsite","description","detail","keywordsResearched","timesResearched","numberOfPeople","date","pagesViewed","timesViewed","impressions","campaigns"
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 14 times by 9 anonymous users","dam new york, woodwing, taxonomy, marketing performance, content hub",5,14,9,"Jun 18, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","6 keywords researched a total of 10 times by 8 anonymous users","Informatica, hyland, canto, content hub, taxonomy, content intelligence",6,10,8,"Jun 17, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 13 times by 8 anonymous users","smartsheet, aem, Informatica, widen, pim, digital asset management, marketing performance, workflow automation",8,13,8,"Jun 16, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","9 keywords researched a total of 14 times by 11 anonymous users","hyland, aem, canto, smartsheet, content hub, workflow automation, content intelligence, taxonomy, marketing performance",9,14,11,"Jun 15, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 18 times by 11 anonymous users","sitecore, hyland, widen, content hub, taxonomy, content delivery network, marketing performance, forrester wave",8,18,11,"Jun 14, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","6 keywords researched a total of 14 times by 9 anonymous users","dam europe, canto, widen, sitecore, taxonomy, content delivery network",6,14,9,"Jun 13, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 7 times by 5 anonymous users","aem, Informatica, hyland, taxonomy, content hub",5,7,5,"Jun 12, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","5 keywords researched a total of 9 times by 6 anonymous users","widen, hyland, pim, dam marketing, content delivery network",5,9,6,"Jun 11, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","6 keywords researched a total of 10 times by 8 anonymous users","widen, sitecore, Informatica, taxonomy, content hub, content delivery network",6,10,8,"Jun 10, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","7 keywords researched a total of 11 times by 8 anonymous users","acquia, widen, hyland, Informatica, aem, digital asset management, taxonomy",7,11,8,"Jun 9, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","8 keywords researched a total of 21 times by 16 anonymous users","hyland, widen, Salsify, Informatica, marketing performance, taxonomy, digital asset management, content hub",8,21,16,"Jun 8, 2023",,,,
"/discover/account/detail/d89f857e6020908/?span={""fixedRange"":false,""timeWindow"":null,""startDate"":""2023-05-17"",""endDate"":""2023-08-14""}","International Business Machines Corporation (IBM)","United States - ibm.com","9 keywords researched a total of 13 times by 12 anonymous users","widen, Informatica, sitecore, dam assessment, digital asset management, content hub, taxonomy, forrester wave, content delivery network",9,13,12,"Jun 7, 2023",,,,
